,出发机场,到达机场,航班编号,飞机编号,计划飞行时间,计划起飞时刻,航班月份,计划到达时刻,前序延误,起飞间隔,到达特情,出发特情,出发天气,出发气温,到达天气,到达气温,航空公司,航班性质,飞机延误目标
120371,62,300,12059,0.0,1.5833334,9,9,11,0.458428480424,4.52048854749,0,1,64,0,62,0,57,0,0
5603,55,380,12984,0.0,1.3333334,17,5,19,0.458428480424,4.52048854749,0,0,82,0,22,0,60,0,0
103248,281,241,18014,0.0,2.0833333,19,6,21,0.458428480424,4.52048854749,0,0,0,0,0,0,88,1,0
124854,1,230,11639,0.0,0.6666667,3,10,4,0.458428480424,4.52048854749,0,0,16,0,62,0,57,0,0
103638,226,24,11708,0.0,0.6666667,5,6,6,0.458428480424,4.52048854749,0,0,95,0,64,0,57,1,0
2270,412,385,21061,0.0,2.5,11,5,14,0.458428480424,4.52048854749,0,0,43,0,64,0,99,1,1
7149,160,147,16146,0.0,2.1666667,4,5,7,0.458428480424,4.52048854749,0,0,72,0,16,0,67,1,1
128812,226,139,11587,0.0,1.8333334,8,10,10,0.458428480424,4.52048854749,0,0,25,0,97,0,57,0,0
1126,70,331,25590,0.0,2.4166667,22,5,0,0.458428480424,4.52048854749,0,0,90,0,24,0,140,1,0
116019,1,230,11630,0.0,0.6666667,9,8,9,0.458428480424,4.52048854749,0,0,96,0,99,0,57,0,0
118866,226,374,11665,0.0,4.3333335,4,9,9,0.458428480424,4.52048854749,0,0,22,0,28,0,57,0,0
10035,98,92,11648,0.0,0.75,5,6,6,0.458428480424,4.52048854749,0,0,22,0,100,0,57,1,1
4383,176,63,19626,0.0,1.8333334,0,5,1,0.458428480424,4.52048854749,0,0,16,0,102,0,99,1,1
119644,226,48,11586,0.0,1.6666666,8,9,9,0.458428480424,4.52048854749,0,0,16,0,16,0,57,0,0
7313,424,315,18355,0.0,2.5833333,23,5,1,0.458428480424,4.52048854749,0,0,102,0,117,0,91,1,1
5383,289,20,17419,0.0,1.25,23,5,0,0.458428480424,4.52048854749,0,0,62,0,16,0,83,1,0
3281,397,0,13445,0.0,1.0,13,5,14,0.458428480424,4.52048854749,0,0,44,0,24,0,60,1,1
1989,393,118,21459,0.0,2.3333333,6,5,8,0.458428480424,4.52048854749,0,0,22,0,25,0,99,1,1
3631,437,286,17766,0.0,1.3333334,2,5,3,0.458428480424,4.52048854749,0,0,16,0,24,0,83,1,1
5072,55,388,16032,0.0,4.1666665,11,5,16,0.458428480424,4.52048854749,0,0,103,0,22,0,67,1,1
5812,358,293,17368,0.0,2.0833333,0,5,2,0.458428480424,4.52048854749,0,0,62,0,24,0,83,1,1
130323,1,230,11734,0.0,0.6666667,8,10,9,0.458428480424,4.52048854749,0,0,82,0,20,0,57,0,0
130236,1,230,11701,0.0,0.6666667,6,10,6,0.458428480424,4.52048854749,0,0,82,0,20,0,57,0,0
2377,222,388,8576,0.0,0.8333333,1,5,2,0.458428480424,4.52048854749,0,0,62,0,100,0,37,1,1
112022,95,388,13625,0.0,1.5833334,17,7,18,0.458428480424,4.52048854749,0,0,62,0,62,0,60,0,0
120329,226,148,11622,0.0,2.0833333,7,9,9,0.458428480424,4.52048854749,0,0,16,0,44,0,57,0,0
6930,368,315,3161,0.0,3.8333333,11,5,14,0.458428480424,4.52048854749,0,0,16,0,62,0,32,1,1
5398,192,297,19052,0.0,1.5833334,23,5,1,0.458428480424,4.52048854749,0,0,0,0,64,0,91,1,1
4457,70,343,11141,0.0,2.75,4,5,7,0.458428480424,4.52048854749,0,0,82,0,25,0,55,1,1
122432,259,230,11654,0.0,0.6666667,2,9,2,0.458428480424,4.52048854749,0,0,87,0,16,0,57,0,0
8796,273,256,686,0.0,2.4166667,3,6,6,0.458428480424,4.52048854749,0,0,82,0,16,0,1,1,1
115496,70,222,22404,0.0,1.75,2,8,4,0.458428480424,4.52048854749,1,0,20,0,95,0,99,1,0
24024,400,416,21176,0.0,1.0833334,23,7,0,0.458428480424,4.52048854749,0,0,42,0,44,0,99,1,0
1927,144,315,2946,0.0,1.3333334,3,5,5,0.458428480424,4.52048854749,0,0,16,0,70,0,32,1,1
10697,320,149,18420,0.0,2.25,22,6,1,0.458428480424,4.52048854749,0,0,124,0,118,0,91,1,1
124136,226,416,11621,0.0,1.8333334,11,10,13,0.458428480424,4.52048854749,0,0,22,0,62,0,57,0,0
131540,62,363,11588,0.0,2.0833333,10,11,13,0.458428480424,4.52048854749,0,0,82,0,22,0,57,0,0
131532,62,323,11661,0.0,2.4166667,9,11,12,0.458428480424,4.52048854749,0,1,82,0,62,0,57,0,0
116068,27,230,11548,0.0,0.5,12,8,13,0.458428480424,4.52048854749,0,0,95,0,99,0,57,1,0
115845,1,230,12026,0.0,0.6666667,9,8,9,0.458428480424,4.52048854749,0,0,82,0,95,0,57,1,0
1906,299,63,9328,0.0,2.25,2,5,4,0.458428480424,4.52048854749,0,0,16,0,28,0,37,1,1
1382,370,139,8102,0.0,1.1666666,0,5,1,0.458428480424,4.52048854749,0,0,95,0,16,0,37,1,1
9504,176,323,21254,0.0,2.5,23,6,2,0.458428480424,4.52048854749,0,0,102,0,20,0,99,1,1
118762,27,230,11842,0.0,0.5,12,9,13,0.458428480424,4.52048854749,0,0,85,0,87,0,57,0,0
53638,424,363,15877,0.0,2.3333333,7,10,9,0.458428480424,4.52048854749,0,0,16,0,22,0,67,1,0
119182,62,247,12058,0.0,1.75,9,9,11,0.458428480424,4.52048854749,0,0,16,0,20,0,57,0,0
130510,27,230,11576,0.0,0.5,1,10,1,0.458428480424,4.52048854749,0,0,49,0,42,0,57,0,0
24435,423,380,13111,0.0,1.6666666,18,7,20,0.458428480424,4.52048854749,0,1,22,0,117,0,60,0,0
54,100,315,3659,0.0,2.1666667,1,5,4,0.458428480424,4.52048854749,0,0,97,0,42,0,32,1,1
89599,145,429,17109,0.0,1.5,9,3,11,0.458428480424,4.52048854749,0,0,16,0,16,0,76,1,0
10112,302,139,14119,0.0,1.0,10,6,11,0.458428480424,4.52048854749,0,0,95,0,16,0,62,1,1
119783,27,230,11686,0.0,0.5,2,9,2,0.458428480424,4.52048854749,0,0,102,0,16,0,57,0,0
5671,392,148,17138,0.0,1.0833334,4,5,5,0.458428480424,4.52048854749,0,0,16,0,16,0,76,1,1
1226,393,232,16714,0.0,2.1666667,5,5,7,0.458428480424,4.52048854749,0,0,62,0,8,0,73,1,1
124025,377,230,11719,0.0,0.5833333,4,10,5,0.458428480424,4.52048854749,0,0,64,0,22,0,57,0,0
68034,146,388,9175,0.0,6.0,19,12,1,0.458428480424,4.52048854749,0,0,82,0,126,1,37,1,0
7168,22,416,17090,0.0,1.6666666,6,5,7,0.458428480424,4.52048854749,0,0,0,0,64,0,76,1,1
120345,226,48,11586,0.0,1.6666666,8,9,9,0.458428480424,4.52048854749,0,0,16,0,62,0,57,0,0
10884,299,230,20436,0.0,3.4166667,7,6,11,0.458428480424,4.52048854749,0,0,118,0,95,0,99,1,1
4389,320,416,19505,0.0,2.0,0,5,2,0.458428480424,4.52048854749,0,0,117,0,85,0,99,1,0
6548,412,407,23565,0.0,1.5,7,5,9,0.458428480424,4.52048854749,0,0,85,0,87,0,101,1,1
10776,68,357,13141,0.0,1.5,1,6,3,0.458428480424,4.52048854749,0,0,118,0,16,0,60,1,1
124645,62,363,11701,0.0,2.0,6,10,8,0.458428480424,4.52048854749,0,0,64,0,16,0,57,0,0
116441,377,230,11719,0.0,0.5833333,4,9,5,0.458428480424,4.52048854749,0,0,64,0,16,0,57,0,0
10756,217,197,1419,0.0,1.0833334,0,6,1,0.458428480424,4.52048854749,0,0,20,0,0,0,6,1,1
93359,102,315,10111,0.0,13.75,17,4,6,0.458428480424,4.52048854749,0,0,0,0,102,0,41,2,0
132234,1,230,11692,0.0,0.75,11,11,12,0.458428480424,4.52048854749,0,0,85,0,24,0,57,0,0
4152,121,203,2724,0.0,1.0,3,5,4,0.458428480424,4.52048854749,0,0,0,0,97,0,28,1,1
132726,62,363,11630,0.0,2.0833333,5,11,7,0.458428480424,4.52048854749,0,0,83,0,64,0,57,0,0
120406,226,149,11625,0.0,2.25,11,9,13,0.458428480424,4.52048854749,0,0,16,0,9,0,57,0,0
127382,226,366,11584,0.0,3.0,6,10,9,0.458428480424,4.52048854749,0,1,82,0,16,0,57,0,0
118457,226,343,11728,0.0,2.4166667,7,9,9,0.458428480424,4.52048854749,1,0,43,0,16,0,57,0,0
1602,351,315,8032,0.0,2.0833333,18,5,20,0.458428480424,4.52048854749,0,0,69,0,22,0,37,0,1
3246,160,366,9348,0.0,2.0,10,5,12,0.458428480424,4.52048854749,0,0,9,0,62,0,37,1,1
8026,302,363,18762,0.0,1.0,19,5,20,0.458428480424,4.52048854749,1,0,96,0,103,0,91,0,0
30880,370,217,18679,0.0,1.1666666,16,8,17,0.458428480424,4.52048854749,0,0,16,0,62,0,91,0,0
7687,144,360,7839,0.0,5.6666665,5,5,11,0.458428480424,4.52048854749,0,0,22,0,16,0,37,1,1
2172,320,431,7509,0.0,2.1666667,2,5,4,0.458428480424,4.52048854749,0,0,20,0,16,0,37,1,1
8733,146,55,16866,0.0,1.5,1,6,2,0.458428480424,4.52048854749,0,0,4,0,24,0,73,1,1
7941,424,360,18669,0.0,2.0,8,5,10,0.458428480424,4.52048854749,0,0,95,0,16,0,91,1,1
128550,226,366,11664,0.0,4.6666665,5,10,9,0.458428480424,4.52048854749,0,0,25,0,95,0,57,0,0
89164,351,363,6416,0.0,2.5,16,3,19,0.458428480424,4.52048854749,0,0,62,0,82,0,37,0,0
5748,368,416,15021,0.0,3.0833333,11,5,14,0.458428480424,4.52048854749,0,0,16,0,22,0,67,1,1
5288,68,300,8126,0.0,1.5833334,8,5,10,0.458428480424,4.52048854749,0,0,90,0,37,0,37,1,1
566,111,415,12753,0.0,0.6666667,4,5,5,0.458428480424,4.52048854749,0,0,0,0,62,0,60,1,1
2573,389,343,14449,0.0,2.0833333,12,5,14,0.458428480424,4.52048854749,0,0,82,0,85,0,66,1,1
117926,226,55,11663,0.0,2.0833333,5,9,7,0.458428480424,4.52048854749,0,0,102,0,62,0,57,0,0
5356,320,48,5599,0.0,3.4166667,16,5,19,0.458428480424,4.52048854749,0,0,62,0,30,0,37,0,1
9385,47,323,21332,0.0,2.5,11,6,14,0.458428480424,4.52048854749,0,0,16,0,82,0,99,1,1
120269,62,242,11690,0.0,1.8333334,4,9,6,0.458428480424,4.52048854749,0,0,64,0,70,0,57,0,0
28645,445,418,25706,0.0,1.25,1,8,2,0.458428480424,4.52048854749,0,0,121,0,5,0,140,1,0
128357,1,230,11638,0.0,0.6666667,3,10,4,0.458428480424,4.52048854749,0,0,16,0,16,0,57,0,0
3930,352,429,8406,0.0,2.75,5,5,8,0.458428480424,4.52048854749,0,0,62,0,0,0,37,1,1
5392,423,418,19771,0.0,1.4166666,23,5,1,0.458428480424,4.52048854749,0,0,87,0,16,0,99,1,0
10731,368,232,859,0.0,1.4166666,0,6,1,0.458428480424,4.52048854749,0,0,16,0,118,0,1,1,1
64364,299,357,12883,0.0,1.9166666,13,11,15,0.458428480424,4.52048854749,0,0,16,0,16,0,60,0,0
132740,1,230,11729,0.0,0.6666667,6,11,6,0.458428480424,4.52048854749,0,0,16,0,87,0,57,0,0
127749,295,48,2434,0.0,2.25,15,10,17,0.458428480424,4.52048854749,1,0,90,0,30,0,20,1,0
6537,56,315,7501,0.0,1.9166666,7,5,9,0.458428480424,4.52048854749,0,0,16,0,62,0,37,1,1
2080,146,183,19661,0.0,4.0,12,5,16,0.458428480424,4.52048854749,0,0,16,0,85,0,99,1,1
6857,303,315,5710,0.0,2.9166667,7,5,10,0.458428480424,4.52048854749,0,0,42,0,62,0,37,1,1
5151,62,297,9327,0.0,1.8333334,0,5,1,0.458428480424,4.52048854749,0,0,16,0,22,0,37,1,1
10862,422,380,12753,0.0,1.1666666,6,6,7,0.458428480424,4.52048854749,0,0,22,0,117,0,60,1,1
132743,1,230,11750,0.0,0.6666667,6,11,6,0.458428480424,4.52048854749,0,0,16,0,87,0,57,0,0
87022,334,271,2270,0.0,6.55,14,2,21,0.458428480424,4.52048854749,0,0,0,0,0,0,11,2,0
5538,76,417,559,0.0,1.6666666,8,5,10,0.458428480424,4.52048854749,0,0,64,0,9,0,1,1,1
126769,1,230,11639,0.0,0.6666667,3,10,4,0.458428480424,4.52048854749,0,0,82,0,82,0,57,0,0
3560,62,256,492,0.0,2.75,23,5,2,0.458428480424,4.52048854749,0,0,82,0,22,0,1,1,1
542,240,323,15890,0.0,2.6666667,3,5,6,0.458428480424,4.52048854749,0,0,20,0,33,0,67,1,1
5547,90,323,19428,0.0,1.9166666,9,5,11,0.458428480424,4.52048854749,0,0,62,0,62,0,99,1,0
6138,320,343,7073,0.0,2.4166667,0,5,2,0.458428480424,4.52048854749,0,0,82,0,85,0,37,1,1
402,417,230,26789,0.0,3.9166667,0,5,4,0.458428480424,4.52048854749,0,0,8,0,16,0,164,1,1
5033,373,344,16128,0.0,1.3333334,9,5,10,0.458428480424,4.52048854749,0,0,16,0,122,0,67,1,1
126315,259,230,11664,0.0,0.6666667,2,10,2,0.458428480424,4.52048854749,1,0,42,0,82,0,57,0,0
10859,393,230,12847,0.0,2.1666667,6,6,8,0.458428480424,4.52048854749,0,0,122,0,95,0,60,1,1
121525,418,230,12037,0.0,1.3333334,5,9,7,0.458428480424,4.52048854749,0,0,16,0,82,0,57,0,0
5167,370,242,6611,0.0,5.5,1,5,6,0.458428480424,4.52048854749,0,0,98,0,42,0,37,1,1
119088,377,230,11728,0.0,0.5833333,4,9,5,0.458428480424,4.52048854749,0,0,64,0,16,0,57,0,0
97435,45,97,24252,0.0,6.25,4,5,10,0.458428480424,4.52048854749,0,0,0,0,0,0,120,2,0
8042,160,48,114,0.0,4.4166665,23,5,4,0.458428480424,4.52048854749,0,0,62,0,117,0,1,1,1
2084,423,230,13402,0.0,1.75,12,5,14,0.458428480424,4.52048854749,0,0,95,0,103,0,60,1,1
6508,320,416,2932,0.0,2.1666667,6,5,8,0.458428480424,4.52048854749,0,0,62,0,16,0,32,1,1
129445,1,230,11641,0.0,0.6666667,6,10,6,0.458428480424,4.52048854749,0,0,85,0,20,0,57,0,0
10234,423,183,17095,0.0,2.8333333,23,6,2,0.458428480424,4.52048854749,0,0,62,0,16,0,76,1,1
7509,217,148,196,0.0,2.4166667,9,5,11,0.458428480424,4.52048854749,0,0,62,0,87,0,1,1,1
4465,70,343,25627,0.0,2.9166667,4,5,7,0.458428480424,4.52048854749,0,0,82,0,25,0,140,1,1
246,320,388,15512,0.0,4.0,12,5,16,0.458428480424,4.52048854749,0,0,42,0,62,0,67,1,1
125742,226,1,11723,0.0,0.75,7,10,8,0.458428480424,4.52048854749,0,0,87,0,42,0,57,0,0
99382,163,388,13387,0.0,1.75,16,5,17,0.458428480424,4.52048854749,0,0,22,0,62,0,60,0,0
128178,226,369,11654,0.0,0.5833333,3,10,3,0.458428480424,4.52048854749,0,0,16,0,102,0,57,0,0
3200,365,416,7037,0.0,4.1666665,7,5,11,0.458428480424,4.52048854749,0,0,16,0,62,0,37,1,1
2612,320,149,12602,0.0,2.25,21,5,0,0.458428480424,4.52048854749,0,0,87,0,25,0,59,1,0
3926,400,385,17094,0.0,1.0,5,5,6,0.458428480424,4.52048854749,0,0,62,0,62,0,76,1,1
8574,370,149,18731,0.0,2.3333333,11,6,14,0.458428480424,4.52048854749,0,0,95,0,25,0,91,1,1
7791,70,72,989,0.0,1.9166666,23,5,1,0.458428480424,4.52048854749,0,0,97,0,85,0,1,1,1
87589,355,317,25440,0.0,5.1666665,16,3,21,0.458428480424,4.52048854749,0,0,0,0,0,0,132,2,0
81434,188,222,22084,0.0,1.1666666,8,1,9,0.458428480424,4.52048854749,1,0,0,0,82,0,99,1,0
2168,299,201,19053,0.0,1.5,2,5,3,0.458428480424,4.52048854749,0,0,124,0,0,0,91,1,1
6620,379,315,2880,0.0,1.75,11,5,13,0.458428480424,4.52048854749,0,0,64,0,62,0,32,1,1
9446,228,416,16138,0.0,1.6666666,14,6,16,0.458428480424,4.52048854749,0,1,95,0,42,0,67,1,1
7949,161,118,17078,0.0,1.8333334,9,5,11,0.458428480424,4.52048854749,0,0,102,0,2,0,76,1,1
8878,368,315,15067,0.0,4.0,7,6,11,0.458428480424,4.52048854749,0,0,97,0,62,0,67,1,1
125917,226,366,11664,0.0,4.6666665,5,10,9,0.458428480424,4.52048854749,0,0,42,0,16,0,57,0,0
3357,289,323,17767,0.0,2.0,1,5,3,0.458428480424,4.52048854749,0,0,24,0,64,0,83,1,1
9464,320,366,18472,0.0,1.5,22,6,0,0.458428480424,4.52048854749,0,0,24,0,24,0,91,1,1
128999,226,405,11632,0.0,2.1666667,6,10,8,0.458428480424,4.52048854749,0,0,16,0,16,0,57,0,0
86058,433,388,13351,0.0,1.1666666,16,2,17,0.458428480424,4.52048854749,0,0,62,0,73,1,60,0,0
5806,146,315,3684,0.0,2.25,23,5,2,0.458428480424,4.52048854749,0,0,16,0,64,0,32,1,1
8678,146,63,15584,0.0,2.6666667,23,6,2,0.458428480424,4.52048854749,0,0,25,0,90,0,67,1,1
10673,62,55,6261,0.0,1.5,14,6,15,0.458428480424,4.52048854749,0,0,43,0,16,0,37,1,1
116871,136,357,12880,0.0,1.5,12,9,14,0.458428480424,4.52048854749,0,0,117,0,2,0,60,0,0
9953,217,261,22041,0.0,1.5,0,6,2,0.458428480424,4.52048854749,0,0,95,0,95,0,99,1,1
126591,226,405,11694,0.0,2.0833333,5,10,7,0.458428480424,4.52048854749,0,1,85,0,24,0,57,0,0
4254,299,363,6923,0.0,2.4166667,9,5,11,0.458428480424,4.52048854749,1,0,16,0,5,0,37,1,1
226,332,230,7911,0.0,2.8333333,11,5,14,0.458428480424,4.52048854749,1,0,25,0,97,0,37,1,1
1488,414,162,19540,0.0,1.0,5,5,6,0.458428480424,4.52048854749,0,0,99,0,95,0,99,1,1
3853,90,230,15694,0.0,4.75,0,5,4,0.458428480424,4.52048854749,0,0,22,0,95,0,67,1,1
3380,459,74,19688,0.0,2.3333333,2,5,4,0.458428480424,4.52048854749,0,0,16,0,16,0,99,1,1
2048,115,374,19090,0.0,2.1666667,10,5,12,0.458428480424,4.52048854749,0,0,25,0,16,0,91,1,1
10762,370,55,7657,0.0,2.25,1,6,3,0.458428480424,4.52048854749,0,0,16,0,82,0,37,1,1
95367,172,302,23390,0.0,28.0,3,4,7,0.458428480424,4.52048854749,0,0,0,0,0,0,100,2,0
2105,217,197,22936,0.0,0.9166667,14,5,15,0.458428480424,4.52048854749,0,0,62,0,0,0,99,1,1
3217,397,344,8035,0.0,5.1666665,8,5,13,0.458428480424,4.52048854749,0,0,44,0,44,0,37,1,1
6493,389,343,10749,0.0,2.0,5,5,7,0.458428480424,4.52048854749,0,0,62,0,22,0,55,1,1
4758,145,217,17111,0.0,1.3333334,7,5,8,0.458428480424,4.52048854749,0,0,16,0,37,0,76,1,1
9214,423,360,16168,0.0,2.9166667,5,6,8,0.458428480424,4.52048854749,0,0,42,0,95,0,67,1,1
10735,302,230,12848,0.0,1.0833334,0,6,1,0.458428480424,4.52048854749,0,0,95,0,95,0,60,1,1
68533,255,149,12481,0.0,1.6666666,16,12,18,0.458428480424,4.52048854749,0,0,62,0,62,0,59,1,0
1879,136,63,7824,0.0,2.0,1,5,3,0.458428480424,4.52048854749,0,0,119,0,28,0,37,1,1
4082,400,348,2489,0.0,1.0833334,0,5,1,0.458428480424,4.52048854749,0,0,64,0,62,0,28,1,0
123050,27,230,11842,0.0,0.5,12,9,13,0.458428480424,4.52048854749,0,0,82,0,85,0,57,0,0
5391,136,315,12932,0.0,4.3333335,23,5,3,0.458428480424,4.52048854749,0,0,119,0,22,0,60,0,0
114432,226,297,12011,0.0,2.4166667,11,8,13,0.458428480424,4.52048854749,0,0,82,0,64,0,57,1,0
128074,226,315,11581,0.0,2.9166667,8,10,11,0.458428480424,4.52048854749,0,0,50,0,42,0,57,0,0
10345,258,222,22042,0.0,1.75,3,6,5,0.458428480424,4.52048854749,0,0,16,0,97,0,99,1,1
108746,228,28,5887,0.0,1.25,20,7,21,0.458428480424,4.52048854749,0,0,99,0,2,0,37,0,0
109031,351,388,9241,0.0,0.8333333,23,7,0,0.458428480424,4.52048854749,0,0,9,0,62,0,37,0,0
4367,423,418,19771,0.0,1.4166666,23,5,1,0.458428480424,4.52048854749,0,0,20,0,22,0,99,1,0
130744,1,230,11734,0.0,0.6666667,8,10,9,0.458428480424,4.52048854749,0,1,42,0,42,0,57,0,0
2549,414,48,6023,0.0,1.75,11,5,13,0.458428480424,4.52048854749,0,0,64,0,118,0,37,1,1
7734,160,20,22081,0.0,2.25,10,5,12,0.458428480424,4.52048854749,0,0,16,0,89,0,99,1,1
9009,136,48,16346,0.0,1.25,12,6,14,0.458428480424,4.52048854749,1,0,119,0,97,0,73,1,1
131492,226,445,11749,0.0,1.5833334,8,11,9,0.458428480424,4.52048854749,0,0,82,0,62,0,57,0,0
86242,355,317,25440,0.0,5.1666665,16,2,21,0.458428480424,4.52048854749,0,0,0,0,0,0,132,2,0
8689,136,224,12657,0.0,1.6666666,23,6,1,0.458428480424,4.52048854749,0,0,119,0,16,0,60,1,1
5295,146,92,16575,0.0,2.0,9,5,11,0.458428480424,4.52048854749,0,0,16,0,62,0,73,1,1
128279,226,366,11630,0.0,5.0833335,11,10,16,0.458428480424,4.52048854749,0,0,16,0,95,0,57,0,0
9126,144,217,16816,0.0,2.1666667,0,6,3,0.458428480424,4.52048854749,1,0,87,0,2,0,73,1,1
1698,136,217,15580,0.0,2.0833333,5,5,7,0.458428480424,4.52048854749,0,0,119,0,22,0,67,1,1
8831,423,360,16168,0.0,2.9166667,5,6,8,0.458428480424,4.52048854749,0,0,99,0,97,0,67,1,1
7084,368,407,8745,0.0,2.25,2,5,4,0.458428480424,4.52048854749,0,0,16,0,44,0,37,1,1
1870,202,55,23851,0.0,1.75,0,5,2,0.458428480424,4.52048854749,0,0,50,0,20,0,116,1,1
9837,443,74,872,0.0,2.75,12,6,15,0.458428480424,4.52048854749,0,0,82,0,97,0,1,1,1
84906,286,282,19399,0.0,0.5,5,2,6,0.458428480424,4.52048854749,0,0,0,0,0,0,92,1,0
124256,190,63,11698,0.0,0.75,2,10,3,0.458428480424,4.52048854749,0,0,0,0,62,0,57,0,0
123688,1,230,11936,0.0,0.6666667,11,9,12,0.458428480424,4.52048854749,0,0,82,0,82,0,57,0,0
2581,115,410,26741,0.0,1.4166666,13,5,15,0.458428480424,4.52048854749,0,0,102,0,85,0,164,1,1
29475,146,417,19042,0.0,1.1666666,17,8,18,0.458428480424,4.52048854749,0,0,16,0,97,0,91,0,0
1086,455,315,156,0.0,2.0833333,13,5,15,0.458428480424,4.52048854749,1,0,89,0,62,0,1,1,1
478,400,416,13300,0.0,1.3333334,2,5,3,0.458428480424,4.52048854749,0,0,24,0,64,0,60,1,1
129478,226,118,11585,0.0,2.1666667,8,10,10,0.458428480424,4.52048854749,0,0,20,0,64,0,57,0,0
117645,226,24,11719,0.0,0.6666667,5,9,6,0.458428480424,4.52048854749,0,0,95,0,5,0,57,0,0
129866,377,230,11728,0.0,0.5833333,4,10,5,0.458428480424,4.52048854749,0,1,42,0,42,0,57,0,0
3916,62,55,9365,0.0,1.5833334,4,5,5,0.458428480424,4.52048854749,0,0,95,0,62,0,37,1,1
130811,352,293,2379,0.0,2.6666667,11,10,14,0.458428480424,4.52048854749,0,0,62,0,42,0,20,1,0
126355,377,230,11723,0.0,0.5833333,4,10,5,0.458428480424,4.52048854749,1,0,82,0,82,0,57,0,0
109172,253,315,1526,0.0,3.9833333,15,7,19,0.458428480424,4.52048854749,0,0,2,0,127,0,6,1,0
1079,24,323,14338,0.0,2.5,12,5,14,0.458428480424,4.52048854749,0,0,62,0,16,0,66,1,1
125124,424,434,27064,0.0,1.8333334,8,10,10,0.458428480424,4.52048854749,0,0,102,0,17,0,164,1,0
9168,210,388,15912,0.0,1.75,3,6,4,0.458428480424,4.52048854749,0,0,22,0,62,0,67,1,1
12637,302,360,13077,0.0,1.25,16,6,17,0.458428480424,4.52048854749,0,0,16,0,16,0,60,0,0
85851,96,336,23826,0.0,1.1666666,13,2,14,0.458428480424,4.52048854749,0,0,0,0,0,0,114,2,0
118861,377,230,11719,0.0,0.5833333,4,9,5,0.458428480424,4.52048854749,0,0,22,0,22,0,57,0,0
13870,337,17,2595,0.0,1.1666666,2,6,3,0.458428480424,4.52048854749,0,0,0,0,0,0,28,1,0
108745,414,232,5883,0.0,1.4166666,19,7,21,0.458428480424,4.52048854749,0,0,74,0,99,0,37,1,0
121468,190,63,11698,0.0,0.75,2,9,3,0.458428480424,4.52048854749,0,0,0,0,85,0,57,0,0
5544,368,323,8783,0.0,2.8333333,9,5,12,0.458428480424,4.52048854749,0,0,16,0,62,0,37,1,1
120079,226,417,11936,0.0,2.1666667,13,9,16,0.458428480424,4.52048854749,0,0,16,0,50,0,57,0,0
5184,256,163,18260,0.0,1.9166666,2,5,4,0.458428480424,4.52048854749,0,0,62,0,62,0,91,1,1
119306,1,230,11583,0.0,0.6666667,3,9,4,0.458428480424,4.52048854749,0,0,82,0,102,0,57,0,0
86013,355,327,2,0.0,0.33333334,5,2,6,0.458428480424,4.52048854749,0,0,0,0,0,0,0,2,0
129281,1,230,11631,0.0,0.6666667,9,10,9,0.458428480424,4.52048854749,0,0,82,0,85,0,57,0,0
122461,1,230,11583,0.0,0.6666667,3,9,4,0.458428480424,4.52048854749,0,0,16,0,16,0,57,0,0
10824,55,360,16044,0.0,2.75,4,6,6,0.458428480424,4.52048854749,0,0,82,0,16,0,67,1,1
3268,423,232,16132,0.0,1.9166666,12,5,14,0.458428480424,4.52048854749,0,0,62,0,16,0,67,1,1
2743,136,297,24281,0.0,3.0,6,5,9,0.458428480424,4.52048854749,0,0,119,0,20,0,122,1,0
9404,393,343,14445,0.0,2.25,12,6,14,0.458428480424,4.52048854749,0,0,87,0,82,0,66,1,1
119121,226,366,11584,0.0,3.0,6,9,9,0.458428480424,4.52048854749,0,0,16,0,85,0,57,0,0
3434,145,315,21084,0.0,2.0,6,5,8,0.458428480424,4.52048854749,0,0,69,0,24,0,99,1,0
6121,423,256,565,0.0,5.0,23,5,4,0.458428480424,4.52048854749,0,0,62,0,25,0,1,1,1
9821,389,363,27371,0.0,3.1666667,11,6,14,0.458428480424,4.52048854749,0,0,125,0,16,0,164,1,1
9321,414,230,15442,0.0,1.5833334,9,6,10,0.458428480424,4.52048854749,0,0,49,0,37,0,67,1,1
58239,89,222,21979,0.0,1.0,1,11,2,0.458428480424,4.52048854749,0,0,0,0,16,0,99,1,0
130029,228,417,24837,0.0,1.5833334,13,10,15,0.458428480424,4.52048854749,0,0,82,0,16,0,128,1,0
6809,160,366,6556,0.0,2.1666667,5,5,7,0.458428480424,4.52048854749,0,0,16,0,16,0,37,1,1
2798,47,63,9361,0.0,2.0,10,5,12,0.458428480424,4.52048854749,0,0,117,0,28,0,37,1,0
7708,90,346,11866,0.0,0.75,7,5,7,0.458428480424,4.52048854749,0,0,24,0,0,0,57,1,1
117860,259,230,12036,0.0,0.6666667,2,9,2,0.458428480424,4.52048854749,0,0,42,0,102,0,57,0,0
9481,47,92,4799,0.0,3.5,23,6,2,0.458428480424,4.52048854749,0,0,16,0,28,0,32,1,1
7402,332,63,9307,0.0,2.8333333,3,5,6,0.458428480424,4.52048854749,0,0,87,0,95,0,37,1,1
9273,56,374,719,0.0,2.0,7,6,9,0.458428480424,4.52048854749,0,0,62,0,16,0,1,1,1
6129,320,56,15950,0.0,2.0,0,5,2,0.458428480424,4.52048854749,0,0,82,0,62,0,67,1,1
